ID,DESC_CLASI,COD_BARRIO,BARRIO,COD_DISTRI,DISTRITO,ESTADO,COORD_GIS_,COORD_GI_1,SISTEMA_CO,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIR_AUX,NDP,F_INSTALA,COD_INT,CONTR_COD,UBICACION,USO,MODELO,DIRECCION,x_etrs89_utm30n,y_etrs89_utm30n,longitude,latitude
529462,Fuentes de beber,064,ALMENARA,06,TETUAN,OPERATIVO,441128.676,4479811.58,ETRS89,40.46689456,-3.69443526,CALLE,AGUILEÃAS,15,28029,cv Calle CaÃ±averal,11031002,,FUE_06_0073,FUE25,VP,PERSONAS,PIEDRA VP,"CALLE AGUILEÃAS, 15",441128.676,4479811.58,-3.694435267988317,40.46689443334804
529463,Fuentes de beber,066,BERRUGUETE,06,TETUAN,OPERATIVO,440285.141,4479001.97,ETRS89,40.45954107,-3.70430855,CALLE,JUAN DEL RISCO,50,28039,,11037856,,FUE_06_0072,FUE25,VP,PERSONAS,MU-37C,"CALLE JUAN DEL RISCO, 50",440285.141,4479001.97,-3.7043085606226236,40.459540939803496
529465,Fuentes de beber,065,VALDEACEDERAS,06,TETUAN,OPERATIVO,440359.128,4480053.7,ETRS89,40.46902078,-3.70353482,CALLE,CANTUESO,93 A,28029,CV CALLE MANUELA MÃNGUEZ,31067165,,FUE_06_0071,FUE25,VP,PERSONAS,PIEDRA VP,"CALLE CANTUESO, 93 A",440359.128,4480053.7,-3.703534828907533,40.46902065508215
529466,Fuentes de beber,012,EMBAJADORES,01,CENTRO,OPERATIVO,440154.645,4473056.246,ETRS89,40.40596997,-3.70528774,RONDA,TOLEDO,9,28005,Parque Casino de la Reina. Recinto cerrado/vallado,20150618,2023/10/05 00:00:00,FUE_01_0008,FUE25,ZV,PERSONAS,OTRO,"RONDA TOLEDO, 9",440154.645,4473056.246,-3.705287745076926,40.40596983840381
529467,Fuentes de beber,062,CUATRO CAMINOS,06,TETUAN,OPERATIVO,440418.622,4478450.6,ETRS89,40.45458368,-3.70268257,CALLE,BRAVO MURILLO,188,28020,CV CALLE DE LAS MERCEDES,11030230,,FUE_06_0074,FUE25,VP,PERSONAS,BRAVO MURILLO,"CALLE BRAVO MURILLO, 188",440418.622,4478450.6,-3.702682577280083,40.45458355410009
529468,Fuentes de beber,011,PALACIO,01,CENTRO,OPERATIVO,439843.296,4473930.02,ETRS89,40.4138189,-3.70903938,CALLE,SAN JUSTO,1,28005,Plaza Puerta Cerrada,11000634,1850/01/01 00:00:00,FUE_01_0033,FUE25,VP,PERSONAS,PATRIMONIO_HISTORICO,"CALLE SAN JUSTO, 1",439843.296,4473930.02,-3.7090393875921204,40.413818767853
529469,Fuentes de beber,064,ALMENARA,06,TETUAN,OPERATIVO,440666.716,4480515.66,ETRS89,40.47320433,-3.69994992,AVENIDA,ASTURIAS,74,28029,Avda. Asturias-Pergolas,31042814,,FUE_06_0023,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA ASTURIAS, 74",440666.716,4480515.66,-3.699949929706483,40.47320419927758
529470,Fuentes de beber,065,VALDEACEDERAS,06,TETUAN,OPERATIVO,440916.465,4479402.1,ETRS89,40.46319073,-3.69690016,CALLE,BRAVO MURILLO,315,28020,C/Bravo Murillo c/v C/ Azucenas,11033815,,FUE_06_0065,FUE25,VP,PERSONAS,BRAVO MURILLO,"CALLE BRAVO MURILLO, 315",440916.465,4479402.1,-3.6969001672657527,40.463190604755646
529471,Fuentes de beber,012,EMBAJADORES,01,CENTRO,OPERATIVO,440371.53,4473002.75,ETRS89,40.40550361,-3.70272688,GLORIETA,EMBAJADORES,1,28012,Glorieta Embajadores Farola 29 c/v calle Embajadores,20004566,2022/06/21 00:00:00,FUE_01_0092,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"GLORIETA EMBAJADORES, 1",440371.53,4473002.75,-3.7027268888062843,40.40550348230037
529472,Fuentes de beber,064,ALMENARA,06,TETUAN,OPERATIVO,441014.52,4480557.28,ETRS89,40.47360403,-3.69585107,CALLE,VIA LIMITE,10,28029,"Parque de la Ventilla, junto zona infantil",31045422,,FUE_06_0011,FUE25,ZV,PERSONAS,MU-37A,"CALLE VIA LIMITE, 10",441014.52,4480557.28,-3.6958510726751688,40.473603901865005
529473,Fuentes de beber,062,CUATRO CAMINOS,06,TETUAN,OPERATIVO,440360.569,4477998.75,ETRS89,40.45050907,-3.70332474,CALLE,BRAVO MURILLO,144,28020,CV CALLE JAÃN,20011110,,FUE_06_0075,FUE25,VP,PERSONAS,BRAVO MURILLO,"CALLE BRAVO MURILLO, 144",440360.569,4477998.75,-3.7033247443321144,40.45050893758975
529474,Fuentes de beber,065,VALDEACEDERAS,06,TETUAN,OPERATIVO,441032.101,4479540.12,ETRS89,40.46444229,-3.69554914,CALLE,BRAVO MURILLO,335,28020,CV CALLE CAPITÃN BLANCO ARGIBAY,11033823,,FUE_06_0076,FUE25,VP,PERSONAS,BRAVO MURILLO,"CALLE BRAVO MURILLO, 335",441032.101,4479540.12,-3.69554914202823,40.46444216088726
529475,Fuentes de beber,063,CASTILLEJOS,06,TETUAN,OPERATIVO,440623.174,4478898.02,ETRS89,40.45862887,-3.70031217,CALLE,BRAVO MURILLO,234,28020,,11030391,,FUE_06_0077,FUE25,VP,PERSONAS,BRAVO MURILLO,"CALLE BRAVO MURILLO, 234",440623.174,4478898.02,-3.70031218040427,40.458628738179556
529476,Fuentes de beber,063,CASTILLEJOS,06,TETUAN,OPERATIVO,440916.124,4479002.36,ETRS89,40.45958969,-3.69686697,CALLE,INFANTA MERCEDES,59,28020,,11030461,,FUE_06_0078,FUE25,VP,PERSONAS,PIEDRA VP,"CALLE INFANTA MERCEDES, 59",440916.124,4479002.36,-3.6968669755462824,40.45958955685266
529477,Fuentes de beber,065,VALDEACEDERAS,06,TETUAN,OPERATIVO,440799.257,4479627.88,ETRS89,40.46521631,-3.69830361,CALLE,MULLER,36,28039,CV CALLE CAPITÃN BLANCO ARGIBAY,11033971,,FUE_06_0079,FUE25,VP,PERSONAS,PIEDRA VP,"CALLE MULLER, 36",440799.257,4479627.88,-3.6983036212881957,40.46521617998975
529478,Fuentes de beber,062,CUATRO CAMINOS,06,TETUAN,OPERATIVO,440449.372,4477750.65,ETRS89,40.44828044,-3.7022543,CALLE,HERNANI,18,28020,CV CALLE ISTURIZ,20011070,,FUE_06_0080,FUE25,ZV,PERSONAS,MU-37A,"CALLE HERNANI, 18",440449.372,4477750.65,-3.7022543046077896,40.44828031452135
529479,Fuentes de beber,062,CUATRO CAMINOS,06,TETUAN,OPERATIVO,441217.42,4477902.61,ETRS89,40.44970403,-3.69321175,PLAZA,Pablo RuÃ­z Picasso,13,28020,junto a fuente ornamental,31069041,,FUE_06_0081,FUE25,ZV,PERSONAS,CARMEL,"PLAZA Pablo RuÃ­z Picasso, 13",441217.42,4477902.61,-3.693211751923728,40.449703901886004
529481,Fuentes de beber,074,ALMAGRO,07,CHAMBERI,OPERATIVO,441581.28,4476181.62,ETRS89,40.43422621,-3.68876285,PASEO,CASTELLANA,37,28046,BULEVAR PASEO DE LA CASTELLANA,11041193,,FUE_07_0009,FUE25,ZV,PERSONAS,MU-37D,"PASEO CASTELLANA, 37",441581.28,4476181.62,-3.6887628584952235,40.4342260825883
529482,Fuentes de beber,074,ALMAGRO,07,CHAMBERI,OPERATIVO,441466.903,4475432.03,ETRS89,40.42746551,-3.69004225,PASEO,CASTELLANA,11,28046,BULEVAR DEL PASEO DE LA CASTELLANA,20014074,,FUE_07_0006,FUE25,ZV,PERSONAS,MU-37D,"PASEO CASTELLANA, 11",441466.903,4475432.03,-3.690042256202702,40.42746537794651
529483,Fuentes de beber,071,GAZTAMBIDE,07,CHAMBERI,OPERATIVO,439380.576,4476579.260,ETRS89,40.43765083,-3.71474544,CALLE,JOAQUIN MARIA LOPEZ,48 A,28015,PRÃXIMO A ZONA INANTIL,31069211,,FUE_07_0003,FUE25,ZV,PERSONAS,MU-37A,"CALLE JOAQUIN MARIA LOPEZ, 48 A",439380.576,4476579.26,-3.7147454417233137,40.437650704147124
529484,Fuentes de beber,075,RIOS ROSAS,07,CHAMBERI,OPERATIVO,441359.988,4476763.37,ETRS89,40.43945131,-3.69142541,PASEO,CASTELLANA,59,28046,BULEVAR PASEO DE LA CASTELLANA,20066506,,FUE_07_0013,FUE25,ZV,PERSONAS,MU-37D,"PASEO CASTELLANA, 59",441359.988,4476763.37,-3.691425419392672,40.43945118341584
529485,Fuentes de beber,074,ALMAGRO,07,CHAMBERI,OPERATIVO,441451.934,4476495.88,ETRS89,40.43704812,-3.6903167,PASEO,CASTELLANA,51,28046,BULEVAR PASEO DE LA CASTELLANA,11041548,,FUE_07_0011,FUE25,ZV,PERSONAS,MU-37D,"PASEO CASTELLANA, 51",441451.934,4476495.88,-3.6903167097571354,40.437047988352376
529486,Fuentes de beber,072,ARAPILES,07,CHAMBERI,OPERATIVO,440003.894,4475758.22,ETRS89,40.43029975,-3.70731911,PLAZA,CONDE DEL VALLE DE SUCHIL,2,28015,Junto a estaciÃ³n de BiciMad,11039772,2015/09/29 00:00:00,FUE_07_0018,FUE25,ZV,PERSONAS,MU-37A,"PLAZA CONDE DEL VALLE DE SUCHIL, 2",440003.894,4475758.22,-3.707319112460936,40.4302996193162
529487,Fuentes de beber,092,ARGÃELLES,09,MONCLOA-ARAVACA,OPERATIVO,438916.276,4475639.584,ETRS89,40.42915187,-3.72012914,CALLE,MARQUES DE URQUIJO,39,28008,CV CALLE FERRAZ,11052653,,FUE_09_0050,FUE25,VP,PERSONAS,MU-37A,"CALLE MARQUES DE URQUIJO, 39",438916.276,4475639.584,-3.7201291424161393,40.42915174049366
529488,Fuentes de beber,033,ESTRELLA,03,RETIRO,OPERATIVO,443645.67,4474002.26,ETRS89,40.41473581,-3.6642319,CALLE,PEZ VOLADOR,32,28007,"EN PARQUE DE ROMA, FRENTE COLEGIO MONSERRAT, PROXIMO A AREA INFANTIL",11011971,2022/04/08 00:00:00,FUE_03_0006,FUE25,ZV,PERSONAS,MU-37A,"CALLE PEZ VOLADOR, 32",443645.67,4474002.26,-3.6642319068639413,40.414735685316366
529489,Fuentes de beber,074,ALMAGRO,07,CHAMBERI,FUERA_DE_SERVICIO,440858.722,4475995.89,ETRS89,40.432502,-3.69726401,PLAZA,CHAMBERI,10,28010,CV PASEO EDUARDO DATO,11041068,2015/09/16 00:00:00,FUE_07_0019,FUE25,VP,PERSONAS,MU-37A,"PLAZA CHAMBERI, 10",440858.722,4475995.89,-3.6972640156770917,40.43250187606859
529490,Fuentes de beber,076,VALLEHERMOSO,07,CHAMBERI,OPERATIVO,440250.553,4476717.22,ETRS89,40.4389566,-3.70450151,CALLE,BRAVO MURILLO,49 A,28003,Parque Enrique Herreros a la entrada. Recinto cerrado/vallado,31044176,,FUE_07_0016,FUE25,ZV,PERSONAS,MIXTA ESTELA,"CALLE BRAVO MURILLO, 49 A",440250.553,4476717.22,-3.7045015178320098,40.43895646891636
529491,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,441652.73,4471307.87,ETRS89,40.39032601,-3.68747355,CALLE,BRONCE,5,28045,JUNTO RAMPA Y AREA DEPORTIVA,31007293,,FUE_02_0005,FUE25,ZV,PERSONAS,MU-37A,"CALLE BRONCE, 5",441652.73,4471307.87,-3.6874735513779733,40.390325878009705
529492,Fuentes de beber,022,ACACIAS,02,ARGANZUELA,OPERATIVO,440179.270,4472101.990,ETRS89,40.39737533,-3.70490787,PASEO,YESERIAS,57,28005,"PARTE POSTERIOR, EN PASEO PEATONAL CON C/ VALDELASIERRA",11008381,,FUE_02_0028,FUE25,ZV,PERSONAS,MU-37A,"PASEO YESERIAS, 57",440179.27,4472101.99,-3.7049078810143175,40.39737520023943
529493,Fuentes de beber,091,CASA DE CAMPO,09,MONCLOA-ARAVACA,OPERATIVO,438474.756,4476018.3,ETRS89,40.43253096,-3.72537057,PASEO,PINTOR ROSALES,82,28008,CV PASEO MORET A LA ENTRADA AL PARQUE DEL OESTE,11052982,,FUE_09_0055,FUE25,VP,PERSONAS,OTRO,"PASEO PINTOR ROSALES, 82",438474.756,4476018.3,-3.725370579211087,40.43253083023535
529494,Fuentes de beber,026,PALOS DE LA FRONTERA,02,ARGANZUELA,OPERATIVO,441149.1,4472614.31,ETRS89,40.40205967,-3.69352788,PLAZA,LUCA DE TENA,4,28045,JUNTO AREA INFANTIL,11010054,,FUE_02_0009,FUE25,ZV,PERSONAS,MU-37A,"PLAZA LUCA DE TENA, 4",441149.1,4472614.31,-3.693527881935401,40.40205954383732
529495,Fuentes de beber,022,ACACIAS,02,ARGANZUELA,OPERATIVO,440374.21,4472508.33,ETRS89,40.40104982,-3.70264899,PLAZA,PEÃUELAS,3,28005,"JUNTO FAROLA 16, FRENTE AREA INFANTIL",11008695,,FUE_02_0015,FUE25,ZV,PERSONAS,MU-37A,"PLAZA PEÃUELAS, 3",440374.21,4472508.33,-3.702648992171682,40.40104969448742
529496,Fuentes de beber,021,IMPERIAL,02,ARGANZUELA,OPERATIVO,439531.82,4472910.32,ETRS89,40.40461039,-3.71261344,CALLE,TOLEDO,134 B,28005,"C/V C/ SANTA CASILDA, EN MEDIANA",11008242,,FUE_02_0025,FUE25,ZV,PERSONAS,OTRO,"CALLE TOLEDO, 134 B",439531.82,4472910.32,-3.7126134444976135,40.404610264707145
529498,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,441417.38,4471208.77,ETRS89,40.38941674,-3.69023724,CALLE,SODIO,1 G,28045,"EN PARQUE C/V C/ HIERRO, JUNTO FAROLA 7",31014990,,FUE_02_0029,FUE25,ZV,PERSONAS,MU-37A,"CALLE SODIO, 1 G",441417.38,4471208.77,-3.690237244945046,40.3894166134187
529499,Fuentes de beber,075,RIOS ROSAS,07,CHAMBERI,OPERATIVO,441123.501,4476945.08,ETRS89,40.44107153,-3.69423048,PLAZA,SAN JUAN DE LA CRUZ,3 C,28003,,31044199,,FUE_07_0017,FUE25,VP,PERSONAS,PIEDRA VP,"PLAZA SAN JUAN DE LA CRUZ, 3 C",441123.501,4476945.08,-3.6942304869962754,40.44107139911668
529500,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,441891.03,4471698.46,ETRS89,40.39386131,-3.68470162,CALLE,NEBULOSAS,2 W,28045,"PARQUE ENRIQUE TIERNO GALVAN, JUNTO FAROLA 538",31070812,,FUE_02_0035,FUE25,ZV,PERSONAS,MU-37A,"CALLE NEBULOSAS, 2 W",441891.03,4471698.46,-3.6847016228542704,40.39386118370833
529501,Fuentes de beber,026,PALOS DE LA FRONTERA,02,ARGANZUELA,OPERATIVO,441052.23,4472694.44,ETRS89,40.40277467,-3.69467678,CALLE,PALOS DE LA FRONTERA,42 B,28045,EN PARQUE C/V PÂº DELICIAS,20173190,,FUE_02_0012,FUE25,ZV,PERSONAS,METROPOLIS,"CALLE PALOS DE LA FRONTERA, 42 B",441052.23,4472694.44,-3.694676786566611,40.40277454353147
529502,Fuentes de beber,025,DELICIAS,02,ARGANZUELA,OPERATIVO,441899.4402,4472291.8193,ETRS89,40.3992072,-3.68465667,CALLE,MENDEZ ALVARO,40,28045,CERCA ÃREA INFANTIL,11009555,2026/02/04 00:00:00,FUE_02_0001,FUE25,ZV,PERSONAS,MU-37A,"CALLE MENDEZ ALVARO, 40",441899.4402,4472291.8193,-3.6846566746173965,40.39920707097844
529503,Fuentes de beber,092,ARGÃELLES,09,MONCLOA-ARAVACA,OPERATIVO,439163.217,4475932.51,ETRS89,40.43180877,-3.71724615,CALLE,PRINCESA,71,28008,CV CALLE DE ALTAMIRANO,11052875,,FUE_09_0054,FUE25,VP,PERSONAS,PIEDRA VP,"CALLE PRINCESA, 71",439163.217,4475932.51,-3.717246154060778,40.431808638172164
529504,Fuentes de beber,076,VALLEHERMOSO,07,CHAMBERI,OPERATIVO,439233.042,4477010.060,ETRS89,40.44152089,-3.71652604,CALLE,DOMENICO SCARLATTI,4,28003,Domenico Scarlatti,20145920,,FUE_07_0002,FUE25,ZV,PERSONAS,MU-37A,"CALLE DOMENICO SCARLATTI, 4",439233.042,4477010.06,-3.7165260444097328,40.441520760024765
529505,Fuentes de beber,022,ACACIAS,02,ARGANZUELA,OPERATIVO,439947.87,4472323.98,ETRS89,40.39935847,-3.70765536,CALLE,ARGANDA,10 B,28005,"EN PARQUE, ENTRE PISTA DE FUTBOL Y AREA INFANTIL",31045265,,FUE_02_0017,FUE25,ZV,PERSONAS,MU-S37A,"CALLE ARGANDA, 10 B",439947.87,4472323.98,-3.7076553644415178,40.399358341455184
529506,Fuentes de beber,023,CHOPERA,02,ARGANZUELA,OPERATIVO,440862.490,4471751.950,ETRS89,40.39427078,-3.69682509,CALLE,BENITO VALDERAS,2,28045,"EN PLAZA DE RUTILIO GACI, JUNTO AREA INFANTIL",31016360,2022/01/28 00:00:00,FUE_02_0014,FUE25,ZV,PERSONAS,MU-37A,"CALLE BENITO VALDERAS, 2",440862.49,4471751.95,-3.6968250988462312,40.39427065556472
529507,Fuentes de beber,021,IMPERIAL,02,ARGANZUELA,OPERATIVO,438746.66,4472892.77,ETRS89,40.4043949,-3.72186411,CALLE,SAN ALEJANDRO,12,28005,"FRENTE FAROLA 5, EN PARQUE PROXIMO A AREA INFANTIL",20007244,,FUE_02_0021,FUE25,ZV,PERSONAS,MU-37A,"CALLE SAN ALEJANDRO, 12",438746.66,4472892.77,-3.721864121520858,40.40439477192098
529508,Fuentes de beber,025,DELICIAS,02,ARGANZUELA,OPERATIVO,441666.9,4472270.39,ETRS89,40.3989979,-3.68739477,CALLE,JUAN DE MARIANA,8 D,28045,"EN PARQUE, PRÃXIMO A ÃREA INFANTIL",20134612,,FUE_02_0002,FUE25,ZV,PERSONAS,MU-37A,"CALLE JUAN DE MARIANA, 8 D",441666.9,4472270.39,-3.6873947769589868,40.398997767515745
529509,Fuentes de beber,022,ACACIAS,02,ARGANZUELA,OPERATIVO,439901.88,4472690.68,ETRS89,40.40265856,-3.70823188,CALLE,NOGALES,5,28005,EN PÂº CENTRAL PARQUE DE LAS MESITAS,31011506,,FUE_02_0022,FUE25,ZV,PERSONAS,MU-37A,"CALLE NOGALES, 5",439901.88,4472690.68,-3.7082318909961796,40.40265843585451
529510,Fuentes de beber,033,ESTRELLA,03,RETIRO,OPERATIVO,443885.31,4474124.77,ETRS89,40.41585564,-3.66141832,CALLE,JUAN ESPLANDIU,4 B,28007,"ENTRE AREA INFANTIL Y PISTAS DEPORTIVAS, EN PARQUE ROMA",31020467,,FUE_03_0002,FUE25,ZV,PERSONAS,MU-37A,"CALLE JUAN ESPLANDIU, 4 B",443885.31,4474124.77,-3.6614183264607734,40.41585551486066
529511,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,442128.3,4471301.86,ETRS89,40.39030504,-3.68187,CALLE,MENESES,6,28045,"PARQUE ENRIQUE TIERNO GALVAN, EN MIRADOR NORTE",31045271,,FUE_02_0037,FUE25,ZV,PERSONAS,MU-37A,"CALLE MENESES, 6",442128.3,4471301.86,-3.6818700052758184,40.3903049122462
529512,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,441885.25,4470834.18,ETRS89,40.386075,-3.68469086,CALLE,PUERTO DE LA CRUZ VERDE,23,28045,"PARQUE ENRIQUE TIERNO GALVAN, JUNTO FAROLA 387 Y CALISTENIA",20118243,,FUE_02_0034,FUE25,ZV,PERSONAS,MU-37A,"CALLE PUERTO DE LA CRUZ VERDE, 23",441885.25,4470834.18,-3.684690867035834,40.38607487141011
529513,Fuentes de beber,033,ESTRELLA,03,RETIRO,OPERATIVO,443588.22,4474449.0,ETRS89,40.4187564,-3.66494862,CALLE,JUAN ESPLANDIU,11 B,28007,ENTRE AREA INFANTIL Y  ROCODROMO SAINZ DE BARANDA,31002941,,FUE_03_0007,FUE25,ZV,PERSONAS,MU-37A,"CALLE JUAN ESPLANDIU, 11 B",443588.22,4474449.0,-3.6649486293952305,40.418756270402405
529514,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,441892.16,4471013.36,ETRS89,40.38768963,-3.6846258,CALLE,PUERTO DE BEJAR,28,28045,"PARQUE ENRIQUE TIERNO GALVAN, EN MIRADOR SUR",20000346,,FUE_02_0038,FUE25,ZV,PERSONAS,MU-37A,"CALLE PUERTO DE BEJAR, 28",441892.16,4471013.36,-3.684625804957168,40.38768950616483
529515,Fuentes de beber,022,ACACIAS,02,ARGANZUELA,OPERATIVO,440217.46,4472591.54,ETRS89,40.40178818,-3.70450386,CALLE,MORATINES,27,28005,"FRENTE NÂº 24, JUNTO AREA INFANTIL",20107689,,FUE_02_0046,FUE25,ZV,PERSONAS,MU-37A,"CALLE MORATINES, 27",440217.46,4472591.54,-3.704503865521131,40.40178805211596
529516,Fuentes de beber,033,ESTRELLA,03,RETIRO,OPERATIVO,443888.97,4474260.48,ETRS89,40.41707844,-3.66138715,CALLE,JUAN ESPLANDIU,8,28007,"ENTRE AREA INFANTIL Y ESTANQUE, EN PARQUE ROMA",11013637,,FUE_03_0001,FUE25,ZV,PERSONAS,MU-37A,"CALLE JUAN ESPLANDIU, 8",443888.97,4474260.48,-3.6613871603518753,40.41707831210633
529517,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,FUERA_DE_SERVICIO,442166.28,4471171.48,ETRS89,40.38913314,-3.68141069,CALLE,TITAN,15,28045,"PARQUE ENRIQUE TIERNO GALVAN, PROXIMO A ZONA DE CALISTENIA",31011890,,FUE_02_0033,FUE25,ZV,PERSONAS,MU-37A,"CALLE TITAN, 15",442166.28,4471171.48,-3.6814106998453133,40.38913301448682
529518,Fuentes de beber,022,ACACIAS,02,ARGANZUELA,OPERATIVO,439594.64,4473082.26,ETRS89,40.40616387,-3.71188948,CALLE,TOLEDO,127,28005,"EN MEDIANA, JUNTO GLORIETA PUERTA DE TOLEDO",20007296,,FUE_02_0027,FUE25,ZV,PERSONAS,OTRO,"CALLE TOLEDO, 127",439594.64,4473082.26,-3.7118894880210105,40.40616374166423
529519,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,442125.47,4471670.41,ETRS89,40.39362495,-3.68193683,AVENIDA,PLANETARIO,7,28045,"C/V C/ MENESES, JUNTO PISTA DE PATINAJE EN PLAZA DEL PANETARIO",20141792,,FUE_02_0052,FUE25,ZV,PERSONAS,MU-37C,"AVENIDA PLANETARIO, 7",442125.47,4471670.41,-3.6819368383836495,40.39362481728376
529520,Fuentes de beber,023,CHOPERA,02,ARGANZUELA,OPERATIVO,440749.640,4472152.480,ETRS89,40.39787094,-3.698192,CALLE,JAIME EL CONQUISTADOR,10,28045,"C/V C/ TORRES DE MIRANDA, JUNTO FAROLA 6 Y AREA INFANTIL",31016232,,FUE_02_0045,FUE25,ZV,PERSONAS,MU-37A,"CALLE JAIME EL CONQUISTADOR, 10",440749.64,4472152.48,-3.698192001805294,40.397870815371036
529521,Fuentes de beber,074,ALMAGRO,07,CHAMBERI,OPERATIVO,441497.164,4475576.98,ETRS89,40.42877341,-3.68969887,PASEO,CASTELLANA,19,28046,BULEVAR PASEO DE LA CASTELLANA,11040932,,FUE_07_0007,FUE25,ZV,PERSONAS,MU-37D,"PASEO CASTELLANA, 19",441497.164,4475576.98,-3.689698875174258,40.42877328578278
529522,Fuentes de beber,021,IMPERIAL,02,ARGANZUELA,OPERATIVO,439064.74,4472939.93,ETRS89,40.40484308,-3.71812037,PASEO,PONTONES,20 B,28005,"EN PARQUE IMPERIAL PVF, ACCESO POR C/ COBOS DE SEGOVIA",20108104,,FUE_02_0024,FUE25,ZV,PERSONAS,MU-37A,"PASEO PONTONES, 20 B",439064.74,4472939.93,-3.7181203773848828,40.4048429513893
529523,Fuentes de beber,074,ALMAGRO,07,CHAMBERI,OPERATIVO,441522.465,4475701.1,ETRS89,40.42989333,-3.68941203,PASEO,CASTELLANA,25,28046,BULEVAR PASEO DE LA CASTELLANA,11040935,,FUE_07_0008,FUE25,ZV,PERSONAS,MU-37D,"PASEO CASTELLANA, 25",441522.465,4475701.1,-3.6894120362594918,40.42989319714723
529524,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,441726.29,4471118.3,ETRS89,40.38862341,-3.68658954,CALLE,PUERTO DE BEJAR,24,28045,JUNTO A PISTA DEPORTIVA,20000340,,FUE_02_0003,FUE25,ZV,PERSONAS,MU-37A,"CALLE PUERTO DE BEJAR, 24",441726.29,4471118.3,-3.6865895503626844,40.38862327710886
529525,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,442001.48,4471569.77,ETRS89,40.3927097,-3.68338854,AVENIDA,PLANETARIO,14,28045,"PARQUE ENRIQUE TIERNO GALVAN, PROXIMO A PALOMA DE LA PAZ",20064504,,FUE_02_0040,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA PLANETARIO, 14",442001.48,4471569.77,-3.6833885512621523,40.392709572366
529526,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,441803.07,4471517.31,ETRS89,40.39222327,-3.68572143,AVENIDA,PLANETARIO,16,28045,"POSTERIOR PLANETARIO, EN PARQUE ENRIQUE TIERNO GALVAN",20064507,,FUE_02_0039,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA PLANETARIO, 16",441803.07,4471517.31,-3.685721436571632,40.39222314479068
529527,Fuentes de beber,074,ALMAGRO,07,CHAMBERI,OPERATIVO,441565.647,4475900.480,ETRS89,40.43169247,-3.68892131,PASEO,CASTELLANA,31,28046,BULEVAR PASEO DE LA CASTELLANA,11041130,,FUE_07_0010,FUE25,ZV,PERSONAS,MU-37D,"PASEO CASTELLANA, 31",441565.647,4475900.48,-3.6889213125503826,40.43169234195506
529528,Fuentes de beber,076,VALLEHERMOSO,07,CHAMBERI,FUERA_DE_SERVICIO,440040.356,4476885.38,ETRS89,,,PLAZA,TENIENTE DE ALCALDE PEREZ PILLADO,6,28003,Teniente Alcalde Perez Pillado,31044168,,FUE_07_0004,FUE25,ZV,PERSONAS,MU-37B,"PLAZA TENIENTE DE ALCALDE PEREZ PILLADO, 6",440040.356,4476885.38,-3.7069956267042032,40.44045619691577
529529,Fuentes de beber,033,ESTRELLA,03,RETIRO,OPERATIVO,443835.69,4474016.74,ETRS89,40.4148791,-3.66199361,CALLE,JUAN ESPLANDIU,4,28007,"EN AREA CANINA, PROXIMO A TEMPLETE DE PARQUE ROMA",11013635,,FUE_03_0005,FUE25,ZV,MASCOTAS,BEBEDERO NEPTUNO,"CALLE JUAN ESPLANDIU, 4",443835.69,4474016.74,-3.661993617463502,40.41487897388059
529530,Fuentes de beber,022,ACACIAS,02,ARGANZUELA,OPERATIVO,439688.530,4472330.500,ETRS89,40.39939846,-3.71071182,PASEO,YESERIAS,17,28005,"FRENTE NÂº 17, JUNTO CARRIL BICI",20123835,,FUE_02_0050,FUE25,VP,PERSONAS,PIEDRA VP,"PASEO YESERIAS, 17",439688.53,4472330.5,-3.7107118268073367,40.39939833420561
529531,Fuentes de beber,026,PALOS DE LA FRONTERA,02,ARGANZUELA,OPERATIVO,441021.07,4472630.96,ETRS89,40.4022006,-3.69503808,CALLE,CANARIAS,28,28045,"FRENTE NÂº 28, JUNTO PISTAS DE PETANCA",11010070,,FUE_02_0013,FUE25,ZV,PERSONAS,MU-S37A,"CALLE CANARIAS, 28",441021.07,4472630.96,-3.6950380878078875,40.40220047668714
